group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
melanoma,KRAS,10.57129,0.30525613,4.048875788364419e-26,2.0114060874949637e-24,0.5391417667318253,0.4559447541392795
melanoma,STXBP5,10.543343,0.2904891,5.452555519945425e-26,2.7032558588884983e-24,0.6014148748021968,0.5254180880272902
melanoma,DENND1B,10.541673,0.3467515,5.550268377714724e-26,2.7461519406753436e-24,0.47528623289583916,0.3976204343123388
melanoma,CUL4A,10.53937,0.3342584,5.68789875393451e-26,2.8085859822999358e-24,0.47696174253001955,0.3901322905399784
melanoma,PIM3,10.507236,0.7253314,8.000404823409299e-26,3.942528810668425e-24,0.20050265289025412,0.11714784923870539
melanoma,ARAP2,10.501909,0.32275265,8.46500602094091e-26,4.163120496190599e-24,0.5093549287908405,0.4226641151510109
melanoma,STK24,10.497118,0.25923392,8.905785711534723e-26,4.371137742935473e-24,0.6542865121474448,0.587236874947999
melanoma,CNOT1,-10.48827,-0.30283988,9.780307979342288e-26,4.771740320497795e-24,0.5383970957833007,0.5691821282968633
melanoma,BTN3A2,10.475311,0.63740563,1.1216763511380927e-25,5.44013030301975e-24,0.2346644326538211,0.1523421249687994
melanoma,LDLRAD4,-10.473574,-0.2602534,1.1424657442578649e-25,5.530029946712477e-24,0.6907753886251513,0.7331724769115567
melanoma,ATP6V0B,10.471317,0.2700917,1.170038851149404e-25,5.652347135050693e-24,0.6496323187191659,0.5679341043348032
melanoma,RICTOR,10.457337,0.2551415,1.3561303546897252e-25,6.525646085184421e-24,0.6961742530019548,0.6306681088276895
melanoma,U2AF1L5,10.456792,1.8291941,1.363959044731651e-25,6.550473369228854e-24,0.10527785534766824,0.024128463266494718
melanoma,TPM4,10.451495,0.30014625,1.4423371103599656e-25,6.913358403387484e-24,0.5623196500046542,0.4942174889757883
melanoma,MYO15B,10.449477,0.38117507,1.4733503764035528e-25,7.048243974136372e-24,0.4089174346085823,0.32581745569514936
melanoma,P2RY13,-10.434804,-0.38588798,1.719687849659325e-25,8.210673058071885e-24,0.3974681187750163,0.4520342790581579
melanoma,SLC25A37,10.431302,0.30251417,1.7842636749852834e-25,8.502449485012396e-24,0.5219212510471936,0.43239870205507946
melanoma,ATP6V1G1,10.429665,0.2844177,1.8152840895763234e-25,8.633505201994681e-24,0.5822395978776878,0.5062817206090356
