Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,group,library
prerank,Golgi_to,-0.25066952613218996,-0.38439304810240155,1.0,1.0,1.0,31/47,58.70%,ANK3;STEAP2;BBS1;OPTN;EXOC6B;GCC2;OSBPL5;EXOC4;CCDC93;RAB26;RABEP1;MACF1;BLZF1;GGA2;SPTBN1;ARFGEF2;RAB10;EXOC2;GOLGA4;EXOC6;LLGL1;NSF;COMMD1;GOLPH3;EXOC1;EXOC8;VPS35L;PREPL;EXOC5;GOLPH3L;GGA1,1,GO_BP
prerank,spindle_assembly,-0.2609355283102896,-0.3832505061727873,0.9789473684210527,1.0,1.0,12/21,57.22%,CDC20;TTK;KNTC1;APC;KLHL22;PLK1;MAD1L1;MAD2L1;ZNF207;ZW10;ATM;BUB1,1,GO_BP
prerank,protein_destabilization,-0.2532559433346574,-0.38304466969156037,0.98,1.0,1.0,1/33,8.09%,PYHIN1,1,GO_BP
prerank,protein_acetylation,-0.2549469633474051,-0.3826280869577911,0.9895833333333334,1.0,1.0,20/30,57.85%,NAA11;AANAT;ESCO2;MAPT;ESCO1;KAT6A;NAA40;NAA15;CLOCK;NAA35;FOXO1;NAT10;ING5;EP300;KAT2B;CREBBP;NAA16;NAA50;SIRT1;NAT9,1,GO_BP
prerank,type_I,-0.2554852474057174,-0.3798518243677897,1.0,1.0,1.0,12/52,31.82%,IFITM1;IFIT1;IRF6;IFI27;IFIT2;OASL;OAS3;IFIT3;MX1;RSAD2;IFI6;IRF9,1,GO_BP
prerank,histone_lysine,-0.23803081462873588,-0.37672635635344254,0.979381443298969,1.0,1.0,18/34,56.42%,PRDM9;SMYD1;SUV39H2;DYDC2;EZH2;SETD6;SMYD3;KDM6A;PAXIP1;PRDM5;SETMAR;SETD3;DOT1L;SMYD2;SETDB1;SETDB2;KMT2D;KMT2A,1,GO_BP
prerank,positive_regulation,-0.2461123231104616,-0.3763125338475528,0.98989898989899,1.0,1.0,13/33,41.08%,DMTN;APOH;F2R;HBEGF;F2;KANK1;PRKCE;FERMT1;VTN;RREB1;DUOX1;ST3GAL4;THBS1,1,GO_BP
prerank,V(D)J_recombination,-0.24919616636430908,-0.37487741968117044,0.967032967032967,1.0,1.0,1/11,10.44%,RAG1,1,GO_BP
prerank,intracellular_estrogen,-0.24656744009521808,-0.37344989620884955,0.9680851063829787,1.0,1.0,5/15,42.20%,ESR2;PPARGC1B;ESR1;EGLN2;AR,1,GO_BP
prerank,establishment_of,-0.2526716462680217,-0.3712537999391402,0.9789473684210527,1.0,1.0,2/18,16.06%,KIF5C;KIF5A,1,GO_BP
prerank,intracellular_cholesterol,-0.24631700859231342,-0.35865398206563975,0.9891304347826086,1.0,1.0,7/13,54.16%,STARD4;NPC1;LRP6;LDLR;ABCA1;OSBPL2;OSBP,1,GO_BP
prerank,detection_of,-0.2375024173275498,-0.35673957765423203,1.0,1.0,1.0,4/14,25.08%,ABCA4;CACNA1F;EYS;GNAT2,1,GO_BP
prerank,peptidyl-lysine_trimethylation,-0.24058239503011322,-0.35649583485597397,1.0,1.0,1.0,14/27,56.42%,PRDM9;SUV39H2;SMYD5;TET2;SETD2;OGT;TET3;SETD4;SETD5;SETD3;VCPKMT;BEND3;KMT2D;KMT2A,1,GO_BP
prerank,methylguanosine-cap_decapping,-0.23501480463905222,-0.3552947235873027,0.9882352941176471,1.0,1.0,6/10,54.64%,EDC4;PATL2;DCP1A;PATL1;DCP1B;DCP2,1,GO_BP
prerank,glycolipid_biosynthetic,-0.23436919109795187,-0.35161921191783335,1.0,1.0,1.0,19/36,53.12%,ST8SIA6;ST8SIA1;ST6GALNAC5;ST8SIA5;LARGE1;ST3GAL5;ST3GAL4;PIGN;PIGF;PGAP3;PIGB;PIGW;PIGU;PIGL;PIGA;PIGH;PIGO;B4GALT6;PGAP2,1,GO_BP
prerank,protein_autoprocessing,-0.23297175758815575,-0.3507891904692498,1.0,1.0,1.0,2/15,22.09%,CTSL;TMPRSS2,1,GO_BP
prerank,RNA_metabolic,-0.23439832001307442,-0.3507039810974021,1.0,1.0,1.0,4/129,14.78%,APOBEC1;ADARB2;ELAVL4;RBPMS,1,GO_BP
prerank,polarized_epithelial,-0.2239806299491899,-0.349799878606128,0.9895833333333334,1.0,1.0,6/14,51.06%,CAMSAP3;RAP2A;MYO9A;RAB10;EZR;OPHN1,1,GO_BP
prerank,sulfur_amino,-0.2333710533567246,-0.3486939257624497,1.0,1.0,1.0,11/20,50.54%,GADL1;CTH;CPS1;BHMT2;BHMT;MTR;MSRA;GCLC;MTHFD1;NOX4;MTHFR,1,GO_BP
prerank,protein_deacetylation,-0.22926896262100555,-0.3479779992429769,0.99,1.0,1.0,24/44,58.25%,ZNF541;TBL1Y;HDAC9;BRMS1L;SIN3A;RCOR2;TBL1XR1;RCOR1;PRDM5;SIRT3;MTA3;RCOR3;SUDS3;HDAC4;SIRT4;MIER1;MIER3;HDAC3;HDAC6;TBL1X;HDAC5;SIRT1;TRERF1;BAZ2A,1,GO_BP
prerank,secretory_granule,-0.22773299280437015,-0.34614199933868084,1.0,1.0,1.0,5/10,45.07%,F2R;F2RL3;DTNBP1;LYST;ABCA1,1,GO_BP
prerank,serine_family,-0.22833523517811993,-0.3455261345565519,0.9888888888888889,1.0,1.0,7/13,48.42%,CTH;DAO;SHMT1;BAAT;GCLC;SEPSECS;MTHFD1,1,GO_BP
prerank,lipid_droplet,-0.2210211252525594,-0.34246303420374397,1.0,1.0,1.0,11/21,48.66%,SMIM22;SQLE;CDS1;RAB3GAP1;PLIN5;CIDEA;PLA2G4C;FITM2;FAF2;PNPLA3;CDS2,1,GO_BP
prerank,leukocyte_cell-cell,-0.22710662055022823,-0.34191637492315025,0.98989898989899,1.0,1.0,5/23,25.76%,CD40LG;CCL5;OLR1;ITGA4;CD209,1,GO_BP
prerank,protein_K63-linked,-0.2282571746158087,-0.3393746241589326,1.0,1.0,1.0,25/41,57.94%,TRAF5;UBE2T;TRAF1;PRKN;UBE2E2;NEDD4;TRIM5;TRAF3;TRAF6;TRAF3IP2;UBE2G1;WWP2;ITCH;RNF4;UBE2N;UBE2E3;RNF152;PELI1;RNF168;UBE2O;HECTD1;ARIH2;RNF115;TRAF2;TRIM56,1,GO_BP
prerank,protein_sumoylation,-0.22898398861868896,-0.3392226122708664,1.0,1.0,1.0,32/54,56.35%,EYA1;RNF212B;SUMO4;STX1A;NUP98;RNF212;NUP88;SEH1L;BCL11A;NSMCE2;ZNF451;NUP54;IFIH1;NUP93;PIAS2;NUP155;NUP153;NUP205;NUP107;PIAS1;NUP37;NDC1;RANBP2;NUP210;KIAA1586;EGR2;POM121;NUP160;SAE1;UBA2;NUP85;NUP58,1,GO_BP
prerank,RNA_destabilization,-0.22825175236483883,-0.3374087853471886,0.956989247311828,1.0,1.0,11/17,61.31%,LIN28B;FTO;METTL16;GIGYF2;YTHDF3;ROCK1;PUM1;ROCK2;ZC3H18;METTL3;CELF1,1,GO_BP
prerank,mismatch_repair,-0.21859497018491855,-0.3366772922172383,0.9797979797979798,1.0,1.0,20/28,61.95%,MSH4;MSH5;EXO1;MCM9;RNASEH2A;SETD2;ABL1;MSH3;MLH1;MLH3;PMS1;LIG1;MSH6;MUTYH;MSH2;RPA2;XPC;TDG;PMS2;RPA1,1,GO_BP
prerank,tetrapyrrole_metabolic,-0.2210443092752332,-0.3299953218125298,1.0,1.0,1.0,9/17,43.78%,PRSS3;MMAA;LMBRD1;CUBN;ABCC1;MMACHC;MTR;ABCB6;CD320,1,GO_BP
prerank,protein_targeting,-0.21169698878216475,-0.326462970596801,1.0,1.0,1.0,14/29,51.82%,ABCD2;GDAP1;PEX14;PEX3;ZFAND6;LONP2;PEX26;ATAD1;ABCD3;HACL1;PEX7;RAB8B;SLC25A17;PEX13,1,GO_BP
prerank,heterochromatin_assembly,-0.20970076688993658,-0.32525298197808955,1.0,1.0,1.0,12/20,58.25%,HMGA2;FAM172A;HELLS;NRDE2;CENPV;SMCHD1;ZNFX1;EZH1;BAHD1;BEND3;SIRT1;BAZ2A,1,GO_BP
prerank,protein_O-linked,-0.20986723422798148,-0.3242859574295759,0.9894736842105263,1.0,1.0,1/17,10.45%,LARGE2,1,GO_BP
prerank,nucleobase-containing_small,-0.21521542851290035,-0.32386701004035684,0.9897959183673469,1.0,1.0,6/27,35.24%,TYMS;AK8;CTPS1;RRM2;NUDT13;AK9,1,GO_BP
prerank,peroxisome_organization,-0.21059953337251563,-0.3233042280352987,0.9894736842105263,1.0,1.0,1/24,9.18%,ABCD2,1,GO_BP
prerank,carnitine_shuttle,-0.19695297059299416,-0.3229656332037078,1.0,1.0,1.0,6/11,52.28%,PRKAA2;ACACA;CPT1A;ACACB;PRKAG2;PRKAB2,1,GO_BP
prerank,protein_import,-0.20454482433844387,-0.3191778050875465,0.989010989010989,1.0,1.0,10/22,51.82%,ABCD2;GDAP1;PEX14;PEX3;PEX26;ATAD1;ABCD3;RAB8B;SLC25A17;PEX13,1,GO_BP
prerank,"RNA_splicing,",-0.21039049281901717,-0.31779720352157803,1.0,1.0,1.0,1/247,1.56%,NCBP2L,1,GO_BP
prerank,histone_monoubiquitination,-0.20769286036366003,-0.31657921882863693,0.98989898989899,1.0,1.0,11/24,55.36%,RAG1;UHRF1;RYBP;UBE2E1;KDM2B;CDC73;RNF2;WAC;RNF168;DDB2;TRIM37,1,GO_BP
prerank,RNA_processing,-0.2090863682983655,-0.3130600555531408,1.0,1.0,1.0,5/174,14.78%,APOBEC1;LIN28B;ADARB2;ELAVL4;RBPMS,1,GO_BP
prerank,sister_chromatid,-0.206776910285742,-0.312305471022875,1.0,1.0,1.0,23/34,61.05%,TOP2A;NDC80;ESPL1;KIF18A;NCAPG2;RB1;INO80;KLHL22;CDCA8;KIF18B;PLK1;LATS1;KIFC1;CENPK;ZNF207;ZW10;MIS12;SMC4;NSL1;TOP2B;KNSTRN;TUBG2;NUSAP1,1,GO_BP
prerank,protein_export,-0.201644211890955,-0.3091154293467752,0.98,1.0,1.0,12/26,52.98%,RANBP3L;DUSP16;RANBP17;STRADA;SMURF1;XPO4;XPO7;STRADB;XPO6;PKD1;EGR2;RANBP3,1,GO_BP
prerank,melanosome_localization,-0.21021601002565765,-0.3083147191234279,1.0,1.0,1.0,3/21,24.45%,RAB27B;GPR143;SHROOM2,1,GO_BP
prerank,microtubule_cytoskeleton,-0.2058006446203678,-0.30682565671991924,1.0,1.0,1.0,72/126,58.09%,CDC20;CENPM;KIF4A;ERCC6L;TTK;NDC80;CENPI;ESPL1;DYNC1I1;CENPP;NUF2;KIF18A;EML4;KNL1;KIF2C;GPSM2;EFHC2;KNTC1;CENPN;AHCTF1;MAP4;TNKS;SPC25;CENPC;CENPU;NUP98;EFHC1;CLASP1;SEH1L;CENPE;NDEL1;MECP2;TBCE;SETD2;CDCA8;CEP126;KIF11;PLK1;MAD1L1;CLASP2;ITGB3BP;CENPL;NUP107;STMN1;MAD2L1;NUP37;WDR62;PAFAH1B1;PCNT;RANBP2;NEK6;KIF2A;INCENP;RCC2;CKAP5;CENPK;CENPA;NUP160;CLIP1;ZW10;INTS13;TAOK1;MIS12;NEK9;KIF3B;NUP85;SEC13;DYNC1LI2;BUB1;NSL1;STIL;ZWILCH,1,GO_BP
prerank,DNA_integrity,-0.1999898432405354,-0.3020851979470493,0.99,1.0,1.0,27/38,61.71%,E2F1;CDT1;DONSON;BRIP1;ATR;CDC45;CHEK1;CLOCK;TP53BP1;INTS7;SETMAR;CHEK2;ERCC6;MAP3K20;RAD9A;NBN;DOT1L;CEP63;ATRIP;ATM;HUS1;DNA2;FBXO6;RAD1;RAD9B;USP28;TIMELESS,1,GO_BP
prerank,pre-miRNA_processing,-0.19754874733221892,-0.29858123828375865,1.0,1.0,1.0,1/14,11.68%,LIN28B,1,GO_BP
prerank,melanosome_organization,-0.19988375019546317,-0.2964319678752433,1.0,1.0,1.0,11/26,45.52%,RAB38;GPR143;SHROOM2;ASIP;AP3B1;DTNBP1;PIKFYVE;ABCB6;LYST;AP1G1;HPS4,1,GO_BP
prerank,"mRNA_splicing,",-0.19587101757312222,-0.29622788103881764,1.0,1.0,1.0,1/270,1.56%,NCBP2L,1,GO_BP
prerank,protein_heterooligomerization,-0.18962260311560514,-0.290304338823666,1.0,1.0,1.0,7/15,52.04%,KCNC2;GRIN2B;PKD2;TMEM120B;CPSF6;FARSB;PKD1,1,GO_BP
prerank,cellular_iron,-0.18994055564504697,-0.2852443016403655,1.0,1.0,1.0,11/55,30.20%,BMP6;LCN2;ALAS2;HEPH;CP;ABCG2;BOLA2;SLC46A1;TFRC;HAMP;HEPHL1,1,GO_BP
prerank,pigment_granule,-0.19315114968430377,-0.28480799520892514,1.0,1.0,1.0,2/18,20.99%,RAB27B;GPR143,1,GO_BP
prerank,melanosome_transport,-0.19315114968430377,-0.28480799520892514,1.0,1.0,1.0,2/18,20.99%,RAB27B;GPR143,1,GO_BP
prerank,clathrin-dependent_endocytosis,-0.18181247426247388,-0.2733952265317124,0.9897959183673469,1.0,1.0,13/26,48.82%,SIGLEC1;SGIP1;DNAJC6;INPP5F;ITSN2;LMBRD1;FCHSD2;SNAP91;FCHO2;AP2A2;GPR107;ITSN1;AP2B1,1,GO_BP
prerank,miRNA_metabolic,-0.17879456887941136,-0.26969228388345273,1.0,1.0,1.0,13/20,60.63%,LIN28B;DIS3L2;TENT4B;LIN28A;PARN;AGO2;TUT7;PRKRA;SND1;DROSHA;TUT4;TRIM71;XPO5,1,GO_BP
prerank,peroxisomal_membrane,-0.17302416028720918,-0.26889182834134634,1.0,1.0,1.0,13/27,56.51%,ABCD2;GDAP1;PEX14;PEX3;PEX26;ATAD1;ABCD3;PEX7;RAB8B;SLC25A17;PEX13;PEX1;ACBD5,1,GO_BP
prerank,mRNA_processing,-0.1774386666053539,-0.26767909472494084,1.0,1.0,1.0,1/293,1.56%,NCBP2L,1,GO_BP
prerank,mitotic_G2/M,-0.17445889990689165,-0.2652591356768422,1.0,1.0,1.0,26/43,56.57%,CDK1;HMGA2;DONSON;CDC14B;DTL;CDKN1A;CHEK1;CHFR;FOXN3;MRNIP;TAOK3;RINT1;PLK1;BRCC3;ORC1;BRCA1;UIMC1;BABAM2;MRE11;NBN;BLM;NABP1;TAOK1;NAE1;ATM;HUS1,1,GO_BP
prerank,protein_K48-linked,-0.17308062309551717,-0.26385688974780447,1.0,1.0,1.0,29/56,56.95%,IFI27;UBE2T;PRKN;UBE2E2;HACE1;UBE2E1;UBE3A;UBE2G1;CUL3;UBR5;ITCH;RNF4;FBXO38;RNF216;UBE2H;UBE2E3;UBE2Q2;RNF152;AMFR;PELI1;UBE2R2;RNF146;SKP2;UBE2K;ARIH2;UBE2D2;RNF115;TNFAIP3;RNF34,1,GO_BP
prerank,macromolecule_catabolic,-0.1739614633375289,-0.2609114155288548,1.0,1.0,1.0,17/27,58.52%,LGMN;SNX25;UVRAG;SMURF1;SIAH1;NEDD4;CTRL;KIF16B;LRSAM1;TRIM24;MTOR;PIK3R4;UCHL3;CLN6;CLN8;IDE;CAPN3,1,GO_BP
prerank,protein_mannosylation,-0.16163102847170485,-0.2429629533562877,1.0,1.0,1.0,1/21,10.45%,LARGE2,1,GO_BP
prerank,interferon-gamma-mediated_signaling,-0.16058071130523954,-0.24271648381015967,1.0,1.0,1.0,18/63,38.65%,HLA-DQA2;IRF6;HLA-DQA1;CAMK2A;CAMK2B;OASL;OAS3;IFI30;JAK2;CIITA;IRF9;CAMK2D;HLA-DQB2;GBP1;TRIM5;STAT1;TRIM62;SP100,1,GO_BP
prerank,endocytic_recycling,-0.14592749690942947,-0.2231689210885838,1.0,1.0,1.0,26/52,59.20%,EHD2;EHD3;ARL4C;DENND1B;KIAA1109;DENND1A;VPS50;CCDC93;VPS53;EIPR1;TRARG1;EPS15;MICALL1;ANKRD27;EHD4;RAB11FIP4;VPS39;VPS26C;RAB7A;VPS26A;ACAP2;SNX4;RAB11FIP3;VPS35L;MICALL2;WASHC2C,1,GO_BP
prerank,stress-activated_MAPK,-0.14393995130578535,-0.2180517866805195,1.0,1.0,1.0,31/61,52.85%,SH2D3A;MAPK10;MAPK11;MAPK8;MAP3K8;MAPK9;MAP4K3;TAB2;TRAF6;MAP2K4;CUL1;RIPK2;IRAK2;CCM2;NFKB1;ADORA2B;TAB3;NOD1;FBXW11;TNFRSF19;BTRC;MAPK13;UBE2N;SH2D3C;MINK1;MAP3K20;GPS2;MAPK1;MAPK14;IKBKB;MAP4K2,1,GO_BP
prerank,phagosome_acidification,-0.138351893197158,-0.21012029894827072,1.0,1.0,1.0,2/27,16.25%,ATP6V0D2;RAB38,1,GO_BP
prerank,DNA_metabolic,-0.1358290410529673,-0.20472718578619872,1.0,1.0,1.0,6/270,10.88%,DNTT;DNASE1L3;UBE2U;TYMS;RAG1;CDK1,1,GO_BP
prerank,GSK3B_And,0.5531970960605194,4.1651279312857765,0.0,0.0,0.0,31/51,19.59%,RPS27A;UBA52;UBC;PSMB4;UBB;PSMB3;PSMA7;PSMB6;PSMB8;PSMC5;PSMB1;SEM1;PSMA2;PSMB5;PSME1;RBX1;PSMD2;PSMB10;PSMD8;PSMD4;SKP1;PSMA4;PSMB2;PSMB9;PSMC3;PSME2;PSMA1;PSMC4;PSMD13;PSMD7;PSMD10,1,REACTOME
prerank,Cristae_Formation,0.6943391320178665,3.0263647530676123,0.0,0.0,0.0,15/26,10.30%,ATP5F1E;ATP5MG;ATP5MC2;ATP5ME;ATP5F1D;ATP5PO;ATP5MF;ATP5PD;MTX1;ATP5MC3;ATP5PF;ATP5PB;ATP5F1B;ATP5MC1;ATP5F1A,1,REACTOME
prerank,PINK1-PRKN_Mediated,0.5357486251933838,2.7764549687931743,0.0,0.0,0.0,9/21,12.65%,RPS27A;UBA52;TOMM7;UBC;UBB;TOMM22;TOMM5;TOMM20;PINK1,1,REACTOME
prerank,Glutathione_Synthesis,0.6048334309619896,2.2274582635062603,0.0,0.0,0.0,5/12,13.37%,CHAC1;OPLAH;GGCT;GGT5;PRNP,1,REACTOME
prerank,MyD88_Deficiency,0.6762485999158354,2.2250604586177056,0.0,0.0,0.0,4/13,8.52%,S100A8;S100A9;NDUFA2;HMGB1,1,REACTOME
prerank,IRAK4_Deficiency,0.6514723550206835,2.2060971018925732,0.0,0.0,0.0,4/14,8.52%,S100A8;S100A9;NDUFA2;HMGB1,1,REACTOME
prerank,Calnexin/calreticulin_Cycle,0.4429672054054058,2.201010800800729,0.0,0.0,0.0,9/25,14.38%,RPS27A;UBA52;UBC;UBB;PRKCSH;CANX;SYVN1;CALR;RNF5,1,REACTOME
prerank,Pexophagy_R-HSA-9664873,0.7506140606371998,2.1848825546180577,0.0,0.0,0.0,4/11,6.74%,RPS27A;UBA52;UBC;UBB,1,REACTOME
prerank,FRS-mediated_FGFR4,0.5789434054274092,2.172635948161261,0.0,0.0,0.0,4/17,2.80%,FGF8;FGF6;FGF20;FGFR4,1,REACTOME
prerank,Downstream_Signaling,0.5005725709838243,2.1637228785004843,0.0,0.0,0.0,4/22,2.80%,FGF8;FGF6;FGF20;FGFR4,1,REACTOME
prerank,FGFR4_Ligand,0.715092994927701,2.135707826862151,0.0,0.0,0.0,4/10,2.80%,FGF8;FGF6;FGF20;FGFR4,1,REACTOME
prerank,MicroRNA_(miRNA),0.4623075522517616,2.1178207434128002,0.0,0.0,0.0,8/24,11.44%,POLR2L;POLR2J;POLR2I;TARBP2;RAN;POLR2G;POLR2F;POLR2K,1,REACTOME
prerank,SLBP_Dependent,0.6023533909289865,2.1115834071185944,0.0,0.006866288074341765,0.01,6/11,14.53%,SNRPF;SNRPE;LSM10;SNRPG;SNRPD3;SNRPB,1,REACTOME
prerank,Downregulation_Of,0.3167909379433675,2.102363249507758,0.0,0.0063758389261744965,0.01,7/26,10.22%,RPS27A;UBA52;BAMBI;UBC;UBB;PPP1CA;STUB1,1,REACTOME
prerank,Protein_Methylation,0.5472147590342434,2.0531436355834725,0.0,0.017852348993288594,0.03,6/17,10.75%,RPS2;EEF1A1;EEF2;ETFB;CALM1;HSPA8,1,REACTOME
prerank,PI-3K_cascade:FGFR4,0.5707634149782239,2.027813131738035,0.0,0.016736577181208058,0.03,4/16,2.80%,FGF8;FGF6;FGF20;FGFR4,1,REACTOME
prerank,Phospholipase_C-mediated,0.6782047409026826,2.026330122840722,0.0,0.015752072641136993,0.03,4/11,2.80%,FGF8;FGF6;FGF20;FGFR4,1,REACTOME
prerank,SHC-mediated_cascade:FGFR4,0.6334773631399299,2.0167898023092525,0.0,0.019835943325876213,0.04,4/15,2.80%,FGF8;FGF6;FGF20;FGFR4,1,REACTOME
prerank,TGF-beta_Receptor,0.5616284800418502,1.9838666230809587,0.0,0.01879194630872483,0.04,8/16,10.49%,RPS27A;UBA52;CGN;UBC;UBB;PARD6A;FKBP1A;F11R,1,REACTOME
prerank,SLBP_Independent,0.6205886216932172,1.9354735579032005,0.0,0.02677852348993289,0.06,6/10,14.53%,SNRPF;SNRPE;LSM10;SNRPG;SNRPD3;SNRPB,1,REACTOME
prerank,Suppression_Of,0.6567824910234582,1.9301521569510223,0.0,0.02550335570469799,0.06,5/12,6.81%,RPS27A;UBA52;UBC;UBB;CORO1A,1,REACTOME
prerank,tRNA_Aminoacylation,0.3467389974303544,1.8667696697948082,0.0,0.04463087248322148,0.11,24/24,65.36%,VARS2;PARS2;EEF1E1;PPA1;FARSA;MARS2;DTD1;CARS2;AIMP1;IARS2;SARS2;TARS2;AIMP2;YARS2;NARS2;DARS2;FARSB;PPA2;RARS2;WARS2;AARS2;FARS2;LARS2;EARS2,1,REACTOME
prerank,Vpu_Mediated,0.5498748204977656,1.7989838906032942,0.0,0.06597607236650131,0.15,30/50,19.59%,RPS27A;UBA52;UBC;PSMB4;UBB;PSMB3;PSMA7;PSMB6;PSMB8;PSMC5;PSMB1;SEM1;PSMA2;PSMB5;PSME1;PSMD2;PSMB10;PSMD8;PSMD4;SKP1;PSMA4;PSMB2;PSMB9;PSMC3;PSME2;PSMA1;PSMC4;PSMD13;PSMD7;PSMD10,1,REACTOME
prerank,Abortive_Elongation,0.5009893721909285,1.7979375800009911,0.0,0.06322706935123043,0.15,11/23,17.87%,POLR2L;POLR2J;POLR2I;POLR2G;SUPT4H1;POLR2F;POLR2K;NELFE;GTF2F1;POLR2E;NELFB,1,REACTOME
prerank,TICAM1-dependent_Activation,0.523122197431502,1.7944189532060035,0.0,0.06069798657718121,0.15,4/12,6.74%,RPS27A;UBA52;UBC;UBB,1,REACTOME
prerank,Mitochondrial_Iron-Sulfur,0.5286203522504893,1.7551376777325234,0.0,0.07552916881775942,0.19,13/13,47.17%,FDXR;ISCA2;ISCU;FDX2;GLRX5;FXN;ISCA1;HSCB;FDX1;NFS1;SLC25A37;SLC25A28;LYRM4,1,REACTOME
prerank,Mitophagy_R-HSA-5205647,0.5142569745140495,1.7467976887709957,0.0,0.07603778274919215,0.2,11/27,12.65%,RPS27A;UBA52;TOMM7;UBC;CSNK2B;UBB;TOMM22;TOMM5;TOMM20;FUNDC1;PINK1,1,REACTOME
prerank,IRAK2_Mediated,0.50072770062943,1.7231186524515998,0.0,0.09563758389261745,0.24,5/15,6.74%,RPS27A;UBA52;UBC;NDUFA2;UBB,1,REACTOME
prerank,Membrane_Binding,0.43548751874867997,1.7225622911680696,0.0,0.09541772737792178,0.25,5/14,6.74%,RPS27A;UBA52;UBC;VPS28;UBB,1,REACTOME
prerank,TRAF6-mediated_Induction,0.47528928701646966,1.6984679676076857,0.0,0.11604026845637586,0.28,5/16,6.74%,RPS27A;UBA52;UBC;NDUFA2;UBB,1,REACTOME
prerank,ER_Quality,0.3985011526466737,1.6926703414483757,0.0,0.11517644511799091,0.29,6/20,14.38%,RPS27A;UBA52;UBC;UBB;SYVN1;RNF5,1,REACTOME
prerank,"TICAM1,_RIP1-mediated",0.4124668283630451,1.658480075552463,0.0,0.1311031879194631,0.31,6/19,13.64%,RPS27A;UBA52;UBC;UBB;TLR3;RIPK3,1,REACTOME
prerank,Josephin_Domain,0.672142579535681,1.6360485057767369,0.0,0.13794996949359367,0.34,5/11,7.74%,RPS27A;UBA52;UBC;UBB;JOSD2,1,REACTOME
prerank,FGFR2_Alternative,0.37149117769942713,1.634272162333876,0.0,0.13389261744966444,0.34,10/26,15.89%,POLR2L;POLR2J;POLR2I;HNRNPA1;POLR2G;POLR2F;POLR2K;GTF2F1;POLR2E;RBFOX2,1,REACTOME
prerank,VxPx_Cargo-Targeting,0.3523366772693906,1.6232512670112746,0.0,0.14536912751677852,0.38,19/19,64.79%,PTGES2;RAB8A;EXOC7;EXOC3;RAB3IP;PRKD2;EXOC5;EXOC8;RAB11FIP3;EXOC1;PKD1;ARF4;ASAP1;EXOC6;EXOC2;RAB11A;CNGA4;CNGB1;EXOC4,1,REACTOME
prerank,Response_Of,0.46464046805935866,1.5841676068553348,0.0,0.1686055182699478,0.44,7/21,8.37%,RPS27A;UBA52;UBC;CTSG;UBB;CORO1A;ENO1,1,REACTOME
prerank,Termination_Of,0.3138846954180098,1.575329965374021,0.0,0.171286051151823,0.46,32/32,68.65%,RPS27A;UBA52;UBC;POLE4;UBB;POLE3;UBA7;PCNA;POLD2;UBE2L6;POLD4;RFC4;RFC2;ISG15;POLD1;RPA3;POLD3;SLC19A1;USP43;POLE;PCLAF;POLI;REV1;POLK;TRIM25;RFC5;POLH;POLR1B;USP32;POLR1A;POLE2;RFC3,1,REACTOME
prerank,SCF-beta-TrCP_Mediated,0.4679902764315264,1.574722205227188,0.0,0.1667785234899329,0.46,33/53,20.77%,RPS27A;UBA52;UBC;PSMB4;UBB;PSMB3;PSMA7;PSMB6;PSMB8;PSMC5;PSMB1;SEM1;PSMA2;PSMB5;PSME1;PSMD2;PSMB10;PSMD8;PSMD4;SKP1;PSMA4;PSMB2;PSMB9;PSMC3;PSME2;PSMA1;PSMC4;PSMD13;PSMD7;PSMD10;FBXO5;FZR1;PSMD3,1,REACTOME
prerank,Apoptotic_Factor-Mediated,0.42107409370794774,1.5678463257479773,0.0,0.16479091378420238,0.46,18/18,57.92%,BAX;C1QBP;MAPK3;GSDMD;BAK1;CYCS;GSDME;CDKN2A;APAF1;CASP3;UACA;CARD8;CASP9;APIP;XIAP;MAPK1;CASP7;AVEN,1,REACTOME
prerank,Inactivation_Of,0.416591757826787,1.548637670922858,0.0,0.1963758389261745,0.5,6/24,9.00%,RPS27A;UBA52;ELOB;UBC;UBB;RNF7,1,REACTOME
prerank,Deadenylation-dependent_mRNA,0.272310289057797,1.5400699334451484,0.0,0.2024717629726633,0.51,52/53,65.72%,NLRP4;PABPC1;LSM7;LSM3;LSM2;LSM5;CNOT3;EXOSC3;LSM1;EIF4B;LSM6;LSM4;EXOSC4;EIF4A2;NT5C3B;EIF4A3;EXOSC6;EIF4G1;CNOT7;EXOSC5;EDC3;EIF4A1;EXOSC1;DCPS;EXOSC9;TNKS1BP1;CNOT8;CNOT1;DIS3;CNOT11;EXOSC7;CNOT6;CNOT9;EXOSC8;CNOT10;TUT4;DCP2;DCP1B;EXOSC2;EIF4E;PATL1;PAIP1;TUT7;DDX6;HBS1L;DCP1A;PARN;CNOT6L;CNOT4;XRN1;PAN3;CNOT2,1,REACTOME
prerank,Pentose_Phosphate,0.47046387114323873,1.530696674349039,0.16666666666666666,0.2189038031319911,0.53,4/12,12.93%,TKT;TALDO1;PGLS;UBL4A,1,REACTOME
