Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,group
Reactome_2022,Resolution Of D-loop Structures Thru Holliday Junction Intermediates R-HSA-5693568,1/33,0.152569319997184,0.2731590445364431,0,0,6.271464646464646,11.79120788980768,SPIDR,4
Reactome_2022,Sialic Acid Metabolism R-HSA-4085001,1/33,0.152569319997184,0.2731590445364431,0,0,6.271464646464646,11.79120788980768,ST6GALNAC3,4
Reactome_2022,Signaling To ERKs R-HSA-187687,1/33,0.152569319997184,0.2731590445364431,0,0,6.271464646464646,11.79120788980768,MAPK14,4
Reactome_2022,NOD1/2 Signaling Pathway R-HSA-168638,1/33,0.152569319997184,0.2731590445364431,0,0,6.271464646464646,11.79120788980768,MAPK14,4
Reactome_2022,Death Receptor Signaling R-HSA-73887,2/139,0.1534237633251,0.2734945346230043,0,0,2.9439892745419334,5.518659484645247,VAV3;AKAP13,4
Reactome_2022,CD28 Co-Stimulation R-HSA-389356,1/34,0.1568134700259566,0.2735894583431583,0,0,6.081114172023263,11.266469699963473,FYN,4
Reactome_2022,Resolution Of D-Loop Structures R-HSA-5693537,1/34,0.1568134700259566,0.2735894583431583,0,0,6.081114172023263,11.266469699963473,SPIDR,4
Reactome_2022,EPHB-mediated Forward Signaling R-HSA-3928662,1/34,0.1568134700259566,0.2735894583431583,0,0,6.081114172023263,11.266469699963473,FYN,4
Reactome_2022,Synthesis Of Bile Acids And Bile Salts R-HSA-192105,1/34,0.1568134700259566,0.2735894583431583,0,0,6.081114172023263,11.266469699963473,NCOA1,4
Reactome_2022,Metabolic Disorders Of Biological Oxidation Enzymes R-HSA-5579029,1/34,0.1568134700259566,0.2735894583431583,0,0,6.081114172023263,11.266469699963473,CYP1B1,4
Reactome_2022,Organelle Biogenesis And Maintenance R-HSA-1852241,3/275,0.1590657162940255,0.2762552136712131,0,0,2.231807155852032,4.103038753963262,NCOA1;ASAP1;MAPK14,4
Reactome_2022,Nucleotide Catabolism R-HSA-8956319,1/35,0.1610365757741949,0.2762552136712131,0,0,5.901960784313726,10.777710825180796,DPYD,4
Reactome_2022,RUNX1 Interacts With Co-Factors Whose Precise Effect On RUNX1 Targets Is Not Known R-HSA-8939243,1/35,0.1610365757741949,0.2762552136712131,0,0,5.901960784313726,10.777710825180796,RUNX1,4
Reactome_2022,Gene And Protein Expression By JAK-STAT Signaling After Interleukin-12 Stimulation R-HSA-8950505,1/35,0.1610365757741949,0.2762552136712131,0,0,5.901960784313726,10.777710825180796,S100A9,4
Reactome_2022,ROS And RNS Production In Phagocytes R-HSA-1222556,1/36,0.165238740567014,0.281111550342223,0,0,5.733044733044733,10.321566994169176,SLC11A1,4
Reactome_2022,Signaling By FGFR1 In Disease R-HSA-5655302,1/36,0.165238740567014,0.281111550342223,0,0,5.733044733044733,10.321566994169176,CUX1,4
Reactome_2022,Cooperation Of PDCL (PhLP1) And TRiC/CCT In G-protein Beta Folding R-HSA-6814122,1/37,0.1694200671801256,0.2858527882463025,0,0,5.57351290684624,9.895070145641316,GNAQ,4
Reactome_2022,FLT3 Signaling R-HSA-9607240,1/37,0.1694200671801256,0.2858527882463025,0,0,5.57351290684624,9.895070145641316,FYN,4
Reactome_2022,FCGR3A-mediated IL10 Synthesis R-HSA-9664323,1/38,0.1735806579316256,0.2916724170162562,0,0,5.422604422604422,9.495592558231127,FYN,4
Reactome_2022,Interleukin-1 Family Signaling R-HSA-446652,2/152,0.1763559296827952,0.2951262496732491,0,0,2.687074829931973,4.662749281288076,PELI2;IRAK3,4
Reactome_2022,Transcriptional Regulation By VENTX R-HSA-8853884,1/39,0.1777206145684703,0.2962010242807839,0,0,5.279638490164806,9.12080010262218,AGO4,4
Reactome_2022,Diseases Associated With Glycosaminoglycan Metabolism R-HSA-3560782,1/40,0.1818400384456406,0.3018397399300108,0,0,5.144004144004144,8.768612919919887,VCAN,4
Reactome_2022,Binding And Uptake Of Ligands By Scavenger Receptors R-HSA-2173782,1/41,0.1859390303366049,0.306164668425735,0,0,5.015151515151516,8.43717221072756,CD36,4
Reactome_2022,Carboxyterminal Post-Translational Modifications Of Tubulin R-HSA-8955332,1/41,0.1859390303366049,0.306164668425735,0,0,5.015151515151516,8.43717221072756,AGTPBP1,4
Reactome_2022,Activation Of Gene Expression By SREBF (SREBP) R-HSA-2426168,1/42,0.1900176905858975,0.3079338068783319,0,0,4.892584380389258,8.124812043283224,NCOA1,4
Reactome_2022,RND3 GTPase Cycle R-HSA-9696264,1/42,0.1900176905858975,0.3079338068783319,0,0,4.892584380389258,8.124812043283224,PICALM,4
Reactome_2022,Signaling By SCF-KIT R-HSA-1433557,1/42,0.1900176905858975,0.3079338068783319,0,0,4.892584380389258,8.124812043283224,FYN,4
Reactome_2022,Intra-Golgi Traffic R-HSA-6811438,1/42,0.1900176905858975,0.3079338068783319,0,0,4.892584380389258,8.124812043283224,CUX1,4
Reactome_2022,SUMOylation Of Transcription Cofactors R-HSA-3899300,1/43,0.1940761190078197,0.3108250343484613,0,0,4.775853775853776,7.830035336967146,NCOA1,4
Reactome_2022,Smooth Muscle Contraction R-HSA-445355,1/43,0.1940761190078197,0.3108250343484613,0,0,4.775853775853776,7.830035336967146,DYSF,4
Reactome_2022,"Transport Of Vitamins, Nucleosides, And Related Molecules R-HSA-425397",1/43,0.1940761190078197,0.3108250343484613,0,0,4.775853775853776,7.830035336967146,SLCO3A1,4
Reactome_2022,TGF-beta Receptor Signaling Activates SMADs R-HSA-2173789,1/44,0.1981144149654997,0.3134249230668764,0,0,4.664552501761804,7.551493311263548,USP15,4
Reactome_2022,Interleukin-12 Signaling R-HSA-9020591,1/44,0.1981144149654997,0.3134249230668764,0,0,4.664552501761804,7.551493311263548,S100A9,4
Reactome_2022,"Interleukin-3, Interleukin-5 And GM-CSF Signaling R-HSA-512988",1/44,0.1981144149654997,0.3134249230668764,0,0,4.664552501761804,7.551493311263548,FYN,4
Reactome_2022,Antigen Processing: Ubiquitination And Proteasome Degradation R-HSA-983168,3/307,0.1987572682863118,0.3134249230668764,0,0,1.9936245252306024,3.2210412428282726,UBR2;FBXL5;ATG7,4
Reactome_2022,Anti-inflammatory Response Favoring Leishmania Infection R-HSA-9662851,2/165,0.199787737267877,0.313842805669845,0,0,2.471140603480656,3.979771422192255,FYN;MAPK14,4
Reactome_2022,Bile Acid And Bile Salt Metabolism R-HSA-194068,1/45,0.2021326772791743,0.3151117782679144,0,0,4.558310376492194,7.287967841732019,NCOA1,4
Reactome_2022,Heme Signaling R-HSA-9707616,1/45,0.2021326772791743,0.3151117782679144,0,0,4.558310376492194,7.287967841732019,NCOA1,4
Reactome_2022,PLC Beta Mediated Events R-HSA-112043,1/47,0.2101094941683413,0.3263064113978027,0,0,4.359683794466403,6.801658146757973,GNAQ,4
Reactome_2022,Signaling By ERBB2 R-HSA-1227986,1/49,0.21800735103248,0.3372943921634597,0,0,4.177609427609427,6.363445371866637,FYN,4
Reactome_2022,Cargo Trafficking To Periciliary Membrane R-HSA-5620920,1/50,0.2219269115603851,0.3407866432200671,0,0,4.092145949288806,6.1603458876211565,ASAP1,4
Reactome_2022,Chondroitin Sulfate/Dermatan Sulfate Metabolism R-HSA-1793185,1/50,0.2219269115603851,0.3407866432200671,0,0,4.092145949288806,6.1603458876211565,VCAN,4
Reactome_2022,Synthesis Of PIPs At Plasma Membrane R-HSA-1660499,1/51,0.2258270216564654,0.3454816376087718,0,0,4.01010101010101,5.966974015935645,MTMR3,4
Reactome_2022,RHOD GTPase Cycle R-HSA-9013405,1/52,0.2297077768169888,0.3462506929961964,0,0,3.9312735195088138,5.782696221966044,ARHGAP26,4
Reactome_2022,Signaling By Non-Receptor Tyrosine Kinases R-HSA-9006927,1/52,0.2297077768169888,0.3462506929961964,0,0,3.9312735195088138,5.782696221966044,LRRK2,4
Reactome_2022,G-protein Mediated Events R-HSA-112040,1/52,0.2297077768169888,0.3462506929961964,0,0,3.9312735195088138,5.782696221966044,GNAQ,4
Reactome_2022,Transcriptional Activation Of Mitochondrial Biogenesis R-HSA-2151201,1/52,0.2297077768169888,0.3462506929961964,0,0,3.9312735195088138,5.782696221966044,NCOA1,4
Reactome_2022,"Nucleotide-binding Domain, Leucine Rich Repeat Containing NLR Signaling Pathways R-HSA-168643",1/53,0.233569272224541,0.349501465737452,0,0,3.8554778554778553,5.606931137649977,MAPK14,4
Reactome_2022,Heparan Sulfate/Heparin (HS-GAG) Metabolism R-HSA-1638091,1/53,0.233569272224541,0.349501465737452,0,0,3.8554778554778553,5.606931137649977,VCAN,4
Reactome_2022,Interleukin-12 Family Signaling R-HSA-447115,1/54,0.2374116024468537,0.3539591163753093,0,0,3.7825424051839143,5.43914439332398,S100A9,4
Reactome_2022,Regulation Of Cholesterol Biosynthesis By SREBP (SREBF) R-HSA-1655829,1/55,0.2412348616553018,0.3557780333765242,0,0,3.7123082678638233,5.278844037828421,NCOA1,4
Reactome_2022,ECM Proteoglycans R-HSA-3000178,1/55,0.2412348616553018,0.3557780333765242,0,0,3.7123082678638233,5.278844037828421,VCAN,4
Reactome_2022,Golgi Associated Vesicle Biogenesis R-HSA-432722,1/55,0.2412348616553018,0.3557780333765242,0,0,3.7123082678638233,5.278844037828421,PICALM,4
Reactome_2022,Cytoprotection By HMOX1 R-HSA-9707564,1/57,0.2488245414130006,0.3630536013499297,0,0,3.5793650793650795,4.978922896997587,NCOA1,4
Reactome_2022,NCAM Signaling For Neurite Out-Growth R-HSA-375165,1/57,0.2488245414130006,0.3630536013499297,0,0,3.5793650793650795,4.978922896997587,FYN,4
Reactome_2022,Neurexins And Neuroligins R-HSA-6794361,1/57,0.2488245414130006,0.3630536013499297,0,0,3.5793650793650795,4.978922896997587,SIPA1L1,4
Reactome_2022,Post-translational Protein Modification R-HSA-597592,9/1383,0.2543652438604527,0.3668794439360884,0,0,1.3335092854743509,1.82555297820592,NCOA1;VCAN;USP15;AGTPBP1;VNN2;USP3;RAB27A;FBXL5;ST6GALNAC3,4
Reactome_2022,O-linked Glycosylation Of Mucins R-HSA-913709,1/59,0.256339055642632,0.3668794439360884,0,0,3.4555903866248694,4.703937185372145,ST6GALNAC3,4
Reactome_2022,Arachidonic Acid Metabolism R-HSA-2142753,1/59,0.256339055642632,0.3668794439360884,0,0,3.4555903866248694,4.703937185372145,CYP1B1,4
Reactome_2022,Degradation Of GLI1 By Proteasome R-HSA-5610780,1/59,0.256339055642632,0.3668794439360884,0,0,3.4555903866248694,4.703937185372145,NUMB,4
Reactome_2022,Iron Uptake And Transport R-HSA-917937,1/59,0.256339055642632,0.3668794439360884,0,0,3.4555903866248694,4.703937185372145,FBXL5,4
Reactome_2022,SARS-CoV-2-host Interactions R-HSA-9705683,2/196,0.2568156107552619,0.3668794439360884,0,0,2.0730065221965077,2.818038680312099,NLRP12;IL17RA,4
Reactome_2022,HDACs Deacetylate Histones R-HSA-3214815,1/60,0.2600683562676618,0.3692367533275804,0,0,3.396849854476973,4.574913980988086,PHF21A,4
Reactome_2022,Axon Guidance R-HSA-422475,4/519,0.2614924742192774,0.3692367533275804,0,0,1.5683656957928802,2.1037269734321624,VAV3;NUMB;FYN;MAPK14,4
Reactome_2022,Ca2+ Pathway R-HSA-4086398,1/61,0.2637791413086752,0.3692367533275804,0,0,3.34006734006734,4.451117734093463,AGO4,4
Reactome_2022,Signaling By FGFR In Disease R-HSA-1226099,1/61,0.2637791413086752,0.3692367533275804,0,0,3.34006734006734,4.451117734093463,CUX1,4
Reactome_2022,Nuclear Events (Kinase And Transcription Factor Activation) R-HSA-198725,1/61,0.2637791413086752,0.3692367533275804,0,0,3.34006734006734,4.451117734093463,MAPK14,4
Reactome_2022,Ub-specific Processing Proteases R-HSA-5689880,2/201,0.2660805999708533,0.3692367533275804,0,0,2.020408163265306,2.6749315277587797,USP15;USP3,4
Reactome_2022,RAB Geranylgeranylation R-HSA-8873719,1/62,0.2674715018007107,0.3692367533275804,0,0,3.285146547441629,4.332261561529935,RAB27A,4
Reactome_2022,Regulation Of Actin Dynamics For Phagocytic Cup Formation R-HSA-2029482,1/62,0.2674715018007107,0.3692367533275804,0,0,3.285146547441629,4.332261561529935,VAV3,4
Reactome_2022,Signaling By BRAF And RAF1 Fusions R-HSA-6802952,1/62,0.2674715018007107,0.3692367533275804,0,0,3.285146547441629,4.332261561529935,ATG7,4
Reactome_2022,MAP Kinase Activation R-HSA-450294,1/62,0.2674715018007107,0.3692367533275804,0,0,3.285146547441629,4.332261561529935,MAPK14,4
Reactome_2022,Synthesis Of Substrates In N-glycan Biosythesis R-HSA-446219,1/63,0.2711455282609312,0.3724836858339689,0,0,3.231997393287716,4.218078497375417,ST6GALNAC3,4
Reactome_2022,Transcriptional Regulation By RUNX1 R-HSA-8878171,2/204,0.2716405416203822,0.3724836858339689,0,0,1.99009900990099,2.5936475306384104,AGO4;RUNX1,4
Reactome_2022,Semaphorin Interactions R-HSA-373755,1/64,0.2748013108427819,0.3755617914851353,0,0,3.180535513868848,4.108319823136149,FYN,4
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,1/67,0.2856600898087258,0.3889024287855174,0,0,3.0355065809611266,3.8033460819667058,SPIDR,4
Reactome_2022,G Alpha (Q) Signaling Events R-HSA-416476,2/212,0.2864598377883567,0.3889024287855174,0,0,1.913508260447036,2.392185621773637,GNAQ;LPAR1,4
Reactome_2022,Costimulation By CD28 Family R-HSA-388841,1/68,0.2892437892552286,0.3913859854608703,0,0,2.990049751243781,3.709113016933223,FYN,4
Reactome_2022,Nervous System Development R-HSA-9675108,4/545,0.2903947513158241,0.391650815919368,0,0,1.490988909426987,1.8436287649830687,VAV3;NUMB;FYN;MAPK14,4
Reactome_2022,Circadian Clock R-HSA-400253,1/69,0.2928096888806698,0.393613024396966,0,0,2.9459298871063577,3.6182865561027495,NCOA1,4
Reactome_2022,Cellular Responses To Stress R-HSA-2262752,5/722,0.2938564712222849,0.3937292588272444,0,0,1.4081333039712252,1.724489916700905,NCOA1;AGO4;MAPK14;MAP3K5;MAP4K4,4
Reactome_2022,Biological Oxidations R-HSA-211859,2/218,0.2975571550046171,0.397389034370987,0,0,1.85978835978836,2.254340516440832,NCOA1;CYP1B1,4
Reactome_2022,trans-Golgi Network Vesicle Budding R-HSA-199992,1/71,0.2998884383134025,0.3992021419106981,0,0,2.8614718614718613,3.446198601550195,PICALM,4
Reactome_2022,Cellular Responses To Stimuli R-HSA-8953897,5/736,0.3075538741363056,0.4080811922196934,0,0,1.38015695874433,1.6273499800018527,NCOA1;AGO4;MAPK14;MAP3K5;MAP4K4,4
Reactome_2022,Signaling By NOTCH1 R-HSA-1980143,1/74,0.3103752378928968,0.4104962823744764,0,0,2.74346201743462,3.209777224050686,NUMB,4
Reactome_2022,ISG15 Antiviral Mechanism R-HSA-1169408,1/75,0.3138361616484454,0.4137389912407159,0,0,2.7062517062517064,3.1362323637249645,EIF4G3,4
Reactome_2022,Biosynthesis Of N-glycan Precursor (Dolichol LLO) And Transfer To Protein R-HSA-446193,1/77,0.3207065055587057,0.4214412412790684,0,0,2.6347687400318978,2.996335121708695,ST6GALNAC3,4
Reactome_2022,Oncogenic MAPK Signaling R-HSA-6802957,1/78,0.3241160944299128,0.4232089131091218,0,0,2.600419782237964,2.929772078325152,ATG7,4
Reactome_2022,Constitutive Signaling By Aberrant PI3K In Cancer R-HSA-2219530,1/78,0.3241160944299128,0.4232089131091218,0,0,2.600419782237964,2.929772078325152,FYN,4
Reactome_2022,TP53 Regulates Metabolic Genes R-HSA-5628897,1/81,0.3342435328543524,0.4350471380009031,0,0,2.5025252525252526,2.742480915944007,AGO4,4
Reactome_2022,PI Metabolism R-HSA-1483255,1/82,0.3375858460637784,0.438006952171358,0,0,2.471505175208879,2.6838950656014107,MTMR3,4
Reactome_2022,Platelet Homeostasis R-HSA-418346,1/83,0.3409115467213686,0.439540044514972,0,0,2.4412416851441243,2.627098856469418,MAPK14,4
Reactome_2022,Antiviral Mechanism By IFN-stimulated Genes R-HSA-1169410,1/83,0.3409115467213686,0.439540044514972,0,0,2.4412416851441243,2.627098856469418,EIF4G3,4
Reactome_2022,Metabolism Of Proteins R-HSA-392499,11/1890,0.3447418336400503,0.4430851153367418,0,0,1.1853723292930138,1.2623734642792652,NCOA1;VCAN;USP15;AGTPBP1;VNN2;USP3;GNAQ;KIF13A;RAB27A;FBXL5;ST6GALNAC3,4
Reactome_2022,Hedgehog On State R-HSA-5632684,1/85,0.3475134368660721,0.4452515909846549,0,0,2.382876382876383,2.5185858334956643,NUMB,4
Reactome_2022,Diseases Of Metabolism R-HSA-5668914,2/247,0.3507072003468257,0.4479437761439206,0,0,1.637234485630987,1.7155001728456134,VCAN;CYP1B1,4
Reactome_2022,Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202,3/424,0.3561713146662769,0.452130927401831,0,0,1.430981707765017,1.477264582931217,CUX1;FYN;ATG7,4
Reactome_2022,Opioid Signaling R-HSA-111885,1/88,0.3572937084833981,0.452130927401831,0,0,2.3003599210495764,2.367523811703655,GNAQ,4
Reactome_2022,Regulation Of mRNA Stability By Proteins That Bind AU-rich Elements R-HSA-450531,1/88,0.3572937084833981,0.452130927401831,0,0,2.3003599210495764,2.367523811703655,MAPK14,4
Reactome_2022,Peptide Hormone Metabolism R-HSA-2980736,1/89,0.3605214364245345,0.4534165304725741,0,0,2.2741046831955924,2.32005037808893,RAB27A,4
Reactome_2022,RAB GEFs Exchange GTP For GDP On RABs R-HSA-8876198,1/89,0.3605214364245345,0.4534165304725741,0,0,2.2741046831955924,2.32005037808893,RAB27A,4
Reactome_2022,Regulation Of TP53 Activity Thru Phosphorylation R-HSA-6804756,1/90,0.3637331156781473,0.4546663945976841,0,0,2.2484394506866416,2.273925239694265,MAPK14,4
Reactome_2022,MAPK6/MAPK4 Signaling R-HSA-5687128,1/90,0.3637331156781473,0.4546663945976841,0,0,2.2484394506866416,2.273925239694265,AGO4,4
Reactome_2022,Signaling By TGF-beta Receptor Complex R-HSA-170834,1/91,0.3669288252624231,0.4572669250990683,0,0,2.22334455667789,2.2290972080359737,USP15,4
Reactome_2022,Post-translational Modification: Synthesis Of GPI-anchored Proteins R-HSA-163125,1/92,0.3701086437867988,0.4598319513714773,0,0,2.1988011988011986,2.185517547233266,VNN2,4
Reactome_2022,GPCR Downstream Signaling R-HSA-388396,4/619,0.3743954705241321,0.463752697628079,0,0,1.3065718157181572,1.2836318540680745,VAV3;AKAP13;GNAQ;LPAR1,4
Reactome_2022,Drug ADME R-HSA-9748784,1/95,0.3795535332169826,0.464528204832725,0,0,2.1283043197936813,2.061815304518316,VAV3,4
Reactome_2022,Transcriptional Regulation By RUNX3 R-HSA-8878159,1/95,0.3795535332169826,0.464528204832725,0,0,2.1283043197936813,2.061815304518316,RUNX1,4
Reactome_2022,UCH Proteinases R-HSA-5689603,1/95,0.3795535332169826,0.464528204832725,0,0,2.1283043197936813,2.061815304518316,USP15,4
Reactome_2022,Metabolism Of Nucleotides R-HSA-15869,1/95,0.3795535332169826,0.464528204832725,0,0,2.1283043197936813,2.061815304518316,DPYD,4
Reactome_2022,Potential Therapeutics For SARS R-HSA-9679191,1/97,0.3857720948428521,0.4703004735191159,0,0,2.083754208754209,1.9847936202473104,PHF21A,4
Reactome_2022,PIP3 Activates AKT Signaling R-HSA-1257604,2/268,0.3883725376778359,0.4703004735191159,0,0,1.5063679607181215,1.4247081321969897,AGO4;FYN,4
Reactome_2022,RUNX1 Regulates Transcription Of Genes Involved In Differentiation Of HSCs R-HSA-8939236,1/98,0.3888581963975129,0.4703004735191159,0,0,2.062168072477351,1.947801335478516,RUNX1,4
Reactome_2022,Hedgehog Off State R-HSA-5610787,1/98,0.3888581963975129,0.4703004735191159,0,0,2.062168072477351,1.947801335478516,NUMB,4
Reactome_2022,L1CAM Interactions R-HSA-373760,1/99,0.3919289465238684,0.472620200219959,0,0,2.0410224695938983,1.9117741389719491,NUMB,4
Reactome_2022,Vesicle-mediated Transport R-HSA-5653656,4/637,0.3948791792968976,0.4747814179229561,0,0,1.268233280674039,1.1784112116063803,CUX1;RAB27A;CD36;PICALM,4
Reactome_2022,Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164,1/103,0.4040599390731852,0.48439934216376,0,0,1.9605862547039017,1.776667673398047,MAPK14,4
Reactome_2022,Cargo Recognition For Clathrin-Mediated Endocytosis R-HSA-8856825,1/104,0.4070550586365517,0.4858690288132249,0,0,1.9414533686378344,1.7449915352070269,PICALM,4
Reactome_2022,Deubiquitination R-HSA-5688426,2/279,0.4077295968228148,0.4858690288132249,0,0,1.4457378619317762,1.2970452801534649,USP15;USP3,4
Reactome_2022,PI3K/AKT Signaling In Cancer R-HSA-2219528,1/105,0.4100352748474052,0.4858690288132249,0,0,1.9226884226884229,1.7140999679223647,FYN,4
Reactome_2022,"PI5P, PP2A And IER3 Regulate PI3K/AKT Signaling R-HSA-6811558",1/106,0.4130006611337857,0.4858690288132249,0,0,1.9042809042809044,1.6839671916127796,FYN,4
Reactome_2022,Post-translational Protein Phosphorylation R-HSA-8957275,1/106,0.4130006611337857,0.4858690288132249,0,0,1.9042809042809044,1.6839671916127796,VCAN,4
Reactome_2022,HATs Acetylate Histones R-HSA-3214847,1/106,0.4130006611337857,0.4858690288132249,0,0,1.9042809042809044,1.6839671916127796,NCOA1,4
Reactome_2022,O-linked Glycosylation R-HSA-5173105,1/107,0.4159512905205901,0.4858690288132249,0,0,1.886220697541452,1.654568493195685,ST6GALNAC3,4
Reactome_2022,Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807,1/107,0.4159512905205901,0.4858690288132249,0,0,1.886220697541452,1.654568493195685,CD36,4
Reactome_2022,MyD88-independent TLR4 Cascade R-HSA-166166,1/107,0.4159512905205901,0.4858690288132249,0,0,1.886220697541452,1.654568493195685,MAPK14,4
Reactome_2022,Gene Silencing By RNA R-HSA-211000,1/108,0.4188872357630098,0.4879084280194148,0,0,1.8684980647597471,1.6258801725332537,AGO4,4
Reactome_2022,Signaling By B Cell Receptor (BCR) R-HSA-983705,1/109,0.4218085691393649,0.4899193012666845,0,0,1.851103628881407,1.5978794932003777,FYN,4
Reactome_2022,Negative Regulation Of PI3K/AKT Network R-HSA-199418,1/113,0.4333492188372186,0.5019016376363268,0,0,1.7846320346320346,1.492329591518098,FYN,4
Reactome_2022,Signaling By NTRK1 (TRKA) R-HSA-187037,1/114,0.4361985658337181,0.5023635168309676,0,0,1.768749441315813,1.4674566165007243,MAPK14,4
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,1/114,0.4361985658337181,0.5023635168309676,0,0,1.768749441315813,1.4674566165007243,SPIDR,4
Reactome_2022,Epigenetic Regulation Of Gene Expression R-HSA-212165,1/116,0.441854774426629,0.5074522619465488,0,0,1.737812911725955,1.419400430166389,TET2,4
Reactome_2022,Signaling By TGFB Family Members R-HSA-9006936,1/119,0.450233917137087,0.509914228559623,0,0,1.6933744221879816,1.3512924945163796,USP15,4
Reactome_2022,Transcriptional Regulation By RUNX2 R-HSA-8878166,1/119,0.450233917137087,0.509914228559623,0,0,1.6933744221879816,1.3512924945163796,RUNX1,4
Reactome_2022,Homology Directed Repair R-HSA-5693538,1/119,0.450233917137087,0.509914228559623,0,0,1.6933744221879816,1.3512924945163796,SPIDR,4
Reactome_2022,Signaling By Receptor Tyrosine Kinases R-HSA-9006934,3/496,0.4528926082085072,0.509914228559623,0,0,1.217477677171117,0.9643643719411168,VAV3;FYN;MAPK14,4
Reactome_2022,Cell-Cell Communication R-HSA-1500931,1/120,0.4529991952356669,0.509914228559623,0,0,1.6790595025889143,1.3295883355209954,FYN,4
Reactome_2022,Glycosaminoglycan Metabolism R-HSA-1630316,1/120,0.4529991952356669,0.509914228559623,0,0,1.6790595025889143,1.3295883355209954,VCAN,4
Reactome_2022,Signaling By GPCR R-HSA-372790,4/689,0.4533704246079101,0.509914228559623,0,0,1.1687956204379562,0.9245708353745716,VAV3;AKAP13;GNAQ;LPAR1,4
Reactome_2022,Intracellular Signaling By Second Messengers R-HSA-9006925,2/306,0.4539480327421034,0.509914228559623,0,0,1.3155209452201932,1.0389623351923738,AGO4;FYN,4
Reactome_2022,Rab Regulation Of Trafficking R-HSA-9007101,1/122,0.4584885070164566,0.5136073439255389,0,0,1.6511394941147006,1.2875916896026691,RAB27A,4
Reactome_2022,Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426,1/123,0.4612126761903752,0.5152512186322994,0,0,1.6375227686703095,1.2672723299658175,VCAN,4
Reactome_2022,G Alpha (I) Signaling Events R-HSA-418594,2/312,0.4639447710602802,0.5168949894965079,0,0,1.2896642527978934,0.9904489422148444,GNAQ;LPAR1,4
Reactome_2022,Platelet Degranulation R-HSA-114608,1/125,0.4666203770761902,0.5184670856402114,0,0,1.6109481915933528,1.2279279396515803,CD36,4
Reactome_2022,MAPK Family Signaling Cascades R-HSA-5683057,2/318,0.4738353384074903,0.5250607803974893,0,0,1.2647894600878329,0.9446654359890116,AGO4;FYN,4
Reactome_2022,Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005,1/130,0.4799056771939823,0.5289283001331525,0,0,1.5481168271865946,1.1365742744783855,CD36,4
Reactome_2022,Host Interactions Of HIV Factors R-HSA-162909,1/130,0.4799056771939823,0.5289283001331525,0,0,1.5481168271865946,1.1365742744783855,FYN,4
Reactome_2022,Signaling By Hedgehog R-HSA-5358351,1/135,0.4928632963661163,0.5417532212067231,0,0,1.4899743705713857,1.0541917813157848,NUMB,4
Reactome_2022,Metabolism Of Lipids R-HSA-556833,4/732,0.5003878475086059,0.548553522669862,0,0,1.097298534798535,0.7597385465754872,NCOA1;MTMR3;CYP1B1;CD36,4
Reactome_2022,PTEN Regulation R-HSA-6807070,1/139,0.502998845735877,0.5499454046712255,0,0,1.4464939247547943,0.993983474661611,AGO4,4
Reactome_2022,C-type Lectin Receptors (CLRs) R-HSA-5621481,1/141,0.5079911545445953,0.553682937266145,0,0,1.4256854256854257,0.965604255328444,FYN,4
Reactome_2022,Beta-catenin Independent WNT Signaling R-HSA-3858494,1/142,0.5104686592356167,0.553682937266145,0,0,1.4155025431621175,0.9518207634132154,AGO4,4
Reactome_2022,Clathrin-mediated Endocytosis R-HSA-8856828,1/142,0.5104686592356167,0.553682937266145,0,0,1.4155025431621175,0.9518207634132154,PICALM,4
Reactome_2022,Diseases Of Glycosylation R-HSA-3781865,1/143,0.5129338125908852,0.5548888210086093,0,0,1.4054630815194196,0.9382990468495096,VCAN,4
Reactome_2022,DNA Double-Strand Break Repair R-HSA-5693532,1/149,0.5274687471502818,0.5691110166621461,0,0,1.348075348075348,0.8623175106205572,SPIDR,4
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,2/354,0.5308239047065556,0.5712278239624352,0,0,1.1333487940630798,0.7177780596011828,AGO4;MAPK14,4
Reactome_2022,Metabolism Of Steroids R-HSA-8957322,1/153,0.5369192861105836,0.5762746264537677,0,0,1.312333864965444,0.8161502743919713,NCOA1,4
Reactome_2022,Regulation Of TP53 Activity R-HSA-5633007,1/157,0.5461826679773242,0.5846864069731147,0,0,1.2784252784252783,0.7731939126941498,MAPK14,4
Reactome_2022,SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232,1/168,0.5707216454532212,0.6093642568641164,0,0,1.1935522893606727,0.6694081869063938,NCOA1,4
Reactome_2022,Neuronal System R-HSA-112316,2/386,0.5778995117050575,0.6144050335387089,0,0,1.037202380952381,0.5687554026522348,RTN3;SIPA1L1,4
